id,url,launch_library_id,slug,name,net,window_end,window_start,mission,mission_type,pad,location,landing,landing_success,launcher,orbit,image,status.id,status.name
07e945c1-2ec6-4d29-a500-1afbe920440f,http://spacelaunchnow.me/api/3.3.0/launch/07e945c1-2ec6-4d29-a500-1afbe920440f/,2062.0,https://spacelaunchnow.me/launch/atlas-v-n22-uscv-3-starliner-1,Atlas V N22 | USCV-3 (Starliner-1),2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,USCV-3 (Starliner-1),Human Exploration,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520n22_image_20190224012241.jpeg,2,TBD
2306e0bc-e1a3-4a4a-9285-e1a94073655e,http://spacelaunchnow.me/api/3.3.0/launch/2306e0bc-e1a3-4a4a-9285-e1a94073655e/,1949.0,https://spacelaunchnow.me/launch/falcon-9-block-5-spaceflight-gto-c-hakuto-r-1,Falcon 9 Block 5 | Spaceflight GTO-C (Hakuto-R 1),2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,,,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
3e461ec0-8b64-4804-b9aa-e1e1f066065a,http://spacelaunchnow.me/api/3.3.0/launch/3e461ec0-8b64-4804-b9aa-e1e1f066065a/,1697.0,https://spacelaunchnow.me/launch/ariane-62-oneweb,Ariane 62 | OneWeb,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,,,Ariane Launch Area 4,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252062_image_20190224012339.jpeg,2,TBD
6846b55c-69fc-4d9c-8b0d-b40288937543,http://spacelaunchnow.me/api/3.3.0/launch/6846b55c-69fc-4d9c-8b0d-b40288937543/,1637.0,https://spacelaunchnow.me/launch/ariane-5-eca-ovzon-3,Ariane 5 ECA | Ovzon-3,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,,,Ariane Launch Area 3,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252052520eca_image_20190224012333.jpeg,2,TBD
859bf952-b4c6-40fb-a7e7-ac12efc386b2,http://spacelaunchnow.me/api/3.3.0/launch/859bf952-b4c6-40fb-a7e7-ac12efc386b2/,2041.0,https://spacelaunchnow.me/launch/electron-capstone,Electron | CAPSTONE,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,CAPSTONE,Planetary Science,Rocket Lab Launch Complex 2,"Wallops Island, Virginia, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/electron_image_20190705175640.jpeg,2,TBD
b973e965-3901-4bda-9236-b0afee33f388,http://spacelaunchnow.me/api/3.3.0/launch/b973e965-3901-4bda-9236-b0afee33f388/,1972.0,https://spacelaunchnow.me/launch/vulcan-522-peregrine-lunar-lander-maiden-flight,Vulcan 522 | Peregrine lunar lander (Maiden flight),2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,,2,TBD
cb03141f-20d1-474f-95a6-d87c58f0a747,http://spacelaunchnow.me/api/3.3.0/launch/cb03141f-20d1-474f-95a6-d87c58f0a747/,1968.0,https://spacelaunchnow.me/launch/ravn-aslon-45,Ravn  | ASLON-45,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,ASLON-45,Dedicated Rideshare,Cecil Air and Space Port,Air launch to orbit,,,,,,2,TBD
6e5725b3-d0e9-4484-9d79-514fe8b978be,http://spacelaunchnow.me/api/3.3.0/launch/6e5725b3-d0e9-4484-9d79-514fe8b978be/,1955.0,https://spacelaunchnow.me/launch/soyuz-21afregat-m-meteor-m-no2-3,Soyuz 2.1a/Fregat-M | Meteor-M No.2-3,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,,,Cosmodrome Site 1S,"Vostochny Cosmodrome, Siberia, Russian Federation",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz25202.1a_image_20190726062341.png,2,TBD
83f38440-8a73-4209-911d-fb4f30b1bda9,http://spacelaunchnow.me/api/3.3.0/launch/83f38440-8a73-4209-911d-fb4f30b1bda9/,1523.0,https://spacelaunchnow.me/launch/atlas-v-551-ussf-12,Atlas V 551 | USSF-12,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520551_image_20190224012316.jpeg,2,TBD
8226d219-b612-4797-a9d2-c5ca7ab0b076,http://spacelaunchnow.me/api/3.3.0/launch/8226d219-b612-4797-a9d2-c5ca7ab0b076/,1242.0,https://spacelaunchnow.me/launch/falcon-9-block-5-swot-surface-water-and-ocean-topo,Falcon 9 Block 5 | SWOT - Surface Water and Ocean Topography,2021-09-01T00:00:00Z,2022-04-01T00:00:00Z,2021-04-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
a67b40f9-cfcc-4614-a355-a156280b4bb3,http://spacelaunchnow.me/api/3.3.0/launch/a67b40f9-cfcc-4614-a355-a156280b4bb3/,1353.0,https://spacelaunchnow.me/launch/vulcan-542-dream-chaser-crs-2-flight-1,Vulcan 542 | Dream Chaser CRS 2 Flight 1,2021-09-01T00:00:00Z,2021-09-01T00:00:00Z,2021-09-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,,2,TBD
2277b184-5a07-4a71-90ce-367f41420eaa,http://spacelaunchnow.me/api/3.3.0/launch/2277b184-5a07-4a71-90ce-367f41420eaa/,2056.0,https://spacelaunchnow.me/launch/soyuz-21bfregat-m-luna-25,Soyuz 2.1b/Fregat-M | Luna 25,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,,,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz25202.1b_image_20190520165337.jpg,2,TBD
4cc237b2-c61a-491e-9532-466cce81f524,http://spacelaunchnow.me/api/3.3.0/launch/4cc237b2-c61a-491e-9532-466cce81f524/,1191.0,https://spacelaunchnow.me/launch/ariane-64-viasat-3-series-satellite,Ariane 64 | ViaSat-3 series satellite,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,,,Ariane Launch Area 3,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252064_image_20190603235651.jpeg,2,TBD
7e2d0fe7-6156-442d-be4e-cbac85f259e5,http://spacelaunchnow.me/api/3.3.0/launch/7e2d0fe7-6156-442d-be4e-cbac85f259e5/,1683.0,https://spacelaunchnow.me/launch/atlas-v-401-lucy,Atlas V 401 | Lucy,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520401_image_20190224012334.jpeg,2,TBD
974b4774-cda7-4373-abfc-40c1a1859cba,http://spacelaunchnow.me/api/3.3.0/launch/974b4774-cda7-4373-abfc-40c1a1859cba/,1372.0,https://spacelaunchnow.me/launch/ariane-62-2-x-galileo,Ariane 62 | 2 x Galileo,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,,,Ariane Launch Area 4,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252062_image_20190224012339.jpeg,2,TBD
abb6612f-3fc4-4e9c-96ed-71c12f9e9086,http://spacelaunchnow.me/api/3.3.0/launch/abb6612f-3fc4-4e9c-96ed-71c12f9e9086/,1667.0,https://spacelaunchnow.me/launch/ariane-62-cso-3,Ariane 62 | CSO 3,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,2021-10-01T00:00:00Z,CSO 3,Government/Top Secret,Ariane Launch Area 4,"Kourou, French Guiana",,,,SSO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252062_image_20190224012339.jpeg,2,TBD
942a1814-c237-41de-9970-d27bb9630f3b,http://spacelaunchnow.me/api/3.3.0/launch/942a1814-c237-41de-9970-d27bb9630f3b/,1996.0,https://spacelaunchnow.me/launch/falcon-9-block-5-nova-c-lunar-lander,Falcon 9 Block 5 | Nova-C lunar lander,2021-10-11T00:00:00Z,2021-10-11T00:00:00Z,2021-10-11T00:00:00Z,,,Launch Complex 39A,"Kennedy Space Center, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
d0fa4bb2-80ea-4808-af08-7785dde53bf6,http://spacelaunchnow.me/api/3.3.0/launch/d0fa4bb2-80ea-4808-af08-7785dde53bf6/,514.0,https://spacelaunchnow.me/launch/ariane-5-eca-james-webb-space-telescope-jwst,Ariane 5 ECA | James Webb Space Telescope (JWST),2021-10-31T00:00:00Z,2021-10-31T00:00:00Z,2021-10-31T00:00:00Z,,,Ariane Launch Area 3,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252052520eca_image_20190224012333.jpeg,2,TBD
65896761-b6ca-4df3-9699-e077a360c52a,http://spacelaunchnow.me/api/3.3.0/launch/65896761-b6ca-4df3-9699-e077a360c52a/,1138.0,https://spacelaunchnow.me/launch/sls-block-1-artemis-1,SLS Block 1 | Artemis-1,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,Artemis-1,Human Exploration,Launch Complex 39B,"Kennedy Space Center, FL, USA",,,,LO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/space2520launch2520system25202528sls2529_image_20190224012338.jpeg,2,TBD
1b41bd61-c795-4dbd-927c-6d76a68e3eb9,http://spacelaunchnow.me/api/3.3.0/launch/1b41bd61-c795-4dbd-927c-6d76a68e3eb9/,1967.0,https://spacelaunchnow.me/launch/falcon-9-block-5-dedicated-sso-rideshare-mission-3,Falcon 9 Block 5 | Dedicated SSO Rideshare Mission 3,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
91f5f940-da5a-44de-a10a-b44c59066285,http://spacelaunchnow.me/api/3.3.0/launch/91f5f940-da5a-44de-a10a-b44c59066285/,1096.0,https://spacelaunchnow.me/launch/angara-12-kompsat-6,Angara 1.2 | KOMPSAT-6,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,,,Unknown Pad,"Plesetsk Cosmodrome, Russian Federation",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/angara25201.2_image_20190224012254.jpeg,2,TBD
9ec0e690-09dd-4fa7-83aa-249c05700165,http://spacelaunchnow.me/api/3.3.0/launch/9ec0e690-09dd-4fa7-83aa-249c05700165/,2022.0,https://spacelaunchnow.me/launch/atlas-v-541-goes-t,Atlas V 541 | GOES-T,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520541_image_20190224012314.jpeg,2,TBD
d55d90ff-c6e0-48b6-9d05-97d086677997,http://spacelaunchnow.me/api/3.3.0/launch/d55d90ff-c6e0-48b6-9d05-97d086677997/,1354.0,https://spacelaunchnow.me/launch/vulcan-542-dream-chaser-crs-2-flight-2,Vulcan 542 | Dream Chaser CRS 2 Flight 2,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,,2,TBD
f2775d28-8dd8-4efc-87c6-b8d41372202b,http://spacelaunchnow.me/api/3.3.0/launch/f2775d28-8dd8-4efc-87c6-b8d41372202b/,1622.0,https://spacelaunchnow.me/launch/vega-c-kompsat-7,Vega-C | KOMPSAT-7,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,KOMPSAT-7,Earth Science,Ariane Launch Area 1,"Kourou, French Guiana",,,,SSO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega-c_image_20190224012332.jpeg,2,TBD
01ca3653-126a-4c01-94fb-a9467b39cdac,http://spacelaunchnow.me/api/3.3.0/launch/01ca3653-126a-4c01-94fb-a9467b39cdac/,1655.0,https://spacelaunchnow.me/launch/h-iii-inmarsat-satellite,H-III  | Inmarsat satellite,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Unknown Pad,"Tanegashima, Japan",,,,,,2,TBD
060fc260-01bd-41ec-a0be-ce2223fbbc76,http://spacelaunchnow.me/api/3.3.0/launch/060fc260-01bd-41ec-a0be-ce2223fbbc76/,1285.0,https://spacelaunchnow.me/launch/atlas-v-401-jpss-2-joint-polar-satellite-system-sp,Atlas V 401 | JPSS 2 (Joint Polar Satellite System spacecraft No. 2),2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,JPSS 2 (Joint Polar Satellite System spacecraft No. 2),Earth Science,Space Launch Complex 3E,"Vandenberg AFB, CA, USA",,,,SSO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520401_image_20190224012334.jpeg,2,TBD
129c491b-c5df-4651-b15d-d4cbe6df7251,http://spacelaunchnow.me/api/3.3.0/launch/129c491b-c5df-4651-b15d-d4cbe6df7251/,1213.0,https://spacelaunchnow.me/launch/proton-mblok-dm-03-elektro-l-no4,Proton-M/Blok DM-03 | Elektro-L No.4,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Unknown Pad,"Baikonur Cosmodrome, Republic of Kazakhstan",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/proton-m_image_20191211081456.jpeg,2,TBD
33bf26a0-818e-4519-a47a-4fe79a07e84e,http://spacelaunchnow.me/api/3.3.0/launch/33bf26a0-818e-4519-a47a-4fe79a07e84e/,1691.0,https://spacelaunchnow.me/launch/atlas-v-421-sbirs-geo-6,Atlas V 421 | SBIRS GEO-6,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520421_image_20190510174748.jpg,2,TBD
3e852c36-4179-4c45-a2b1-9252e639372f,http://spacelaunchnow.me/api/3.3.0/launch/3e852c36-4179-4c45-a2b1-9252e639372f/,1097.0,https://spacelaunchnow.me/launch/gslv-mk-ii-nisar-nasa-isro-synthetic-aperture-rada,GSLV Mk II | NISAR (NASA-ISRO Synthetic Aperture Radar),2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Unknown Pad,"Sriharikota, Republic of India",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/gslv2520mk2520ii_image_20190825171642.jpg,2,TBD
49d20d1b-18dd-4da6-a061-eacd0156fcc4,http://spacelaunchnow.me/api/3.3.0/launch/49d20d1b-18dd-4da6-a061-eacd0156fcc4/,1199.0,https://spacelaunchnow.me/launch/soyuz-stbfregat-euclid,Soyuz STB/Fregat | Euclid,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Soyuz Launch Complex,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz2520stb_image_20190224025011.jpeg,2,TBD
62fb58f6-1d43-4b24-862f-6ac5bee5f723,http://spacelaunchnow.me/api/3.3.0/launch/62fb58f6-1d43-4b24-862f-6ac5bee5f723/,2035.0,https://spacelaunchnow.me/launch/falcon-9-block-5-nilesat-301,Falcon 9 Block 5 | Nilesat-301,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
769470b6-7cac-41ab-9dd2-69c7e9504b1a,http://spacelaunchnow.me/api/3.3.0/launch/769470b6-7cac-41ab-9dd2-69c7e9504b1a/,1098.0,https://spacelaunchnow.me/launch/pslv-xl-aditya-l1,PSLV-XL | Aditya-L1,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,Aditya-L1,Heliophysics,Satish Dhawan Space Centre First Launch Pad,"Sriharikota, Republic of India",,,,L1-point,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/pslv_image_20190224012254.jpeg,2,TBD
89931acb-0ffe-42b6-8f59-e339d17a1d77,http://spacelaunchnow.me/api/3.3.0/launch/89931acb-0ffe-42b6-8f59-e339d17a1d77/,2050.0,https://spacelaunchnow.me/launch/falcon-9-block-5-intelsat-40e,Falcon 9 Block 5 | Intelsat 40e,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
b78857c4-3b8d-4462-929e-bc76f39c0e6d,http://spacelaunchnow.me/api/3.3.0/launch/b78857c4-3b8d-4462-929e-bc76f39c0e6d/,1963.0,https://spacelaunchnow.me/launch/ariane-64-go-1,Ariane 64 | GO-1,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Ariane Launch Area 4,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252064_image_20190603235651.jpeg,2,TBD
c291c5e9-391e-45e9-a2cf-73c46345a7c2,http://spacelaunchnow.me/api/3.3.0/launch/c291c5e9-391e-45e9-a2cf-73c46345a7c2/,1953.0,https://spacelaunchnow.me/launch/electron-archinaut-one,Electron | Archinaut One,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,Archinaut One,Unknown,Rocket Lab Launch Complex 1A,"Onenui Station, Mahia Peninsula, New Zealand",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/electron_image_20190705175640.jpeg,2,TBD
cad4ded9-6f24-4b6c-b4ed-b5dca4613cdd,http://spacelaunchnow.me/api/3.3.0/launch/cad4ded9-6f24-4b6c-b4ed-b5dca4613cdd/,1638.0,https://spacelaunchnow.me/launch/vega-naos,Vega | NAOS,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega_image_20190224025010.jpeg,2,TBD
cd59fc54-df7c-4179-90c3-7f400906eed3,http://spacelaunchnow.me/api/3.3.0/launch/cd59fc54-df7c-4179-90c3-7f400906eed3/,1639.0,https://spacelaunchnow.me/launch/vega-theos-2,Vega | THEOS-2,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega_image_20190224025010.jpeg,2,TBD
d74f2e7b-a8b7-4d8f-8ecd-193e73937664,http://spacelaunchnow.me/api/3.3.0/launch/d74f2e7b-a8b7-4d8f-8ecd-193e73937664/,1947.0,https://spacelaunchnow.me/launch/vega-c-space-rider,Vega-C | Space Rider,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega-c_image_20190224012332.jpeg,2,TBD
de6db617-3d40-414a-86d6-f365b130df30,http://spacelaunchnow.me/api/3.3.0/launch/de6db617-3d40-414a-86d6-f365b130df30/,1309.0,https://spacelaunchnow.me/launch/epsilon-jv-lotusat-2,Epsilon  | JV-LOTUSat-2,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Mu Center,"Uchinoura Space Center, Japan",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/epsilon_image_20190224012335.jpeg,2,TBD
e9a5015d-aa12-4f65-9888-1248ff67ba6e,http://spacelaunchnow.me/api/3.3.0/launch/e9a5015d-aa12-4f65-9888-1248ff67ba6e/,1692.0,https://spacelaunchnow.me/launch/atlas-v-551-silent-barker,Atlas V 551 | Silent Barker,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520551_image_20190224012316.jpeg,2,TBD
8c2412ae-fbef-443f-aae8-db538f38eec6,http://spacelaunchnow.me/api/3.3.0/launch/8c2412ae-fbef-443f-aae8-db538f38eec6/,1980.0,https://spacelaunchnow.me/launch/h-iii-24-htv-x1,H-III 24 | HTV-X1,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z,,,Unknown Pad,"Tanegashima, Japan",,,,,,2,TBD
0c5642f3-24ae-4879-a8e9-981ad36a8911,http://spacelaunchnow.me/api/3.3.0/launch/0c5642f3-24ae-4879-a8e9-981ad36a8911/,2087.0,https://spacelaunchnow.me/launch/vulcan-ussf-106,Vulcan | USSF-106,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,USSF-106,Government/Top Secret,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,,2,TBD
f7b56f6c-4ff8-4569-bacb-d752fece8450,http://spacelaunchnow.me/api/3.3.0/launch/f7b56f6c-4ff8-4569-bacb-d752fece8450/,2086.0,https://spacelaunchnow.me/launch/vulcan-ussf-51,Vulcan | USSF-51,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,,2,TBD
2a780cb9-9bf9-4537-927e-389f1659a709,http://spacelaunchnow.me/api/3.3.0/launch/2a780cb9-9bf9-4537-927e-389f1659a709/,1130.0,https://spacelaunchnow.me/launch/vega-proba-3,Vega | Proba-3,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,,,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega_image_20190224025010.jpeg,2,TBD
4066e51e-93ce-46f7-9806-9d2d712107a6,http://spacelaunchnow.me/api/3.3.0/launch/4066e51e-93ce-46f7-9806-9d2d712107a6/,1113.0,https://spacelaunchnow.me/launch/ariane-64-juice-jupiter-icy-moons-explorer,Ariane 64 | JUICE (JUpiter ICy moons Explorer),2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,JUICE (JUpiter ICy moons Explorer),Planetary Science,Ariane Launch Area 3,"Kourou, French Guiana",,,,Helio-N/A,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252064_image_20190603235651.jpeg,2,TBD
ae6f284f-20be-43db-8af1-c6981c1cdcbd,http://spacelaunchnow.me/api/3.3.0/launch/ae6f284f-20be-43db-8af1-c6981c1cdcbd/,2081.0,https://spacelaunchnow.me/launch/atlas-v-ses-20-ses-21,Atlas V | SES-20 & SES-21,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v_image_20190224012337.jpeg,2,TBD
bd1d5c2b-5a73-4557-9b92-c16b916c8bbd,http://spacelaunchnow.me/api/3.3.0/launch/bd1d5c2b-5a73-4557-9b92-c16b916c8bbd/,2083.0,https://spacelaunchnow.me/launch/falcon-9-block-5-ses-18-ses-19,Falcon 9 Block 5 | SES-18 & SES-19,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,SES-18 & SES-19,Communications,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
c98dabc0-2391-48bd-aad7-02bfb1795ec3,http://spacelaunchnow.me/api/3.3.0/launch/c98dabc0-2391-48bd-aad7-02bfb1795ec3/,1217.0,https://spacelaunchnow.me/launch/soyuz-stafregat-earthcare,Soyuz STA/Fregat | EarthCARE,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,EarthCARE,Earth Science,Soyuz Launch Complex,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz2520sta_image_20191210133244.jpg,2,TBD
558c199e-4cfb-4914-b5d3-452b63d492bf,http://spacelaunchnow.me/api/3.3.0/launch/558c199e-4cfb-4914-b5d3-452b63d492bf/,1975.0,https://spacelaunchnow.me/launch/delta-iv-heavy-nrol-91,Delta IV Heavy | NROL-91,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,,,Space Launch Complex 6,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/delta2520iv2520heavy_image_20190224012313.jpeg,2,TBD
